id,value
32540921117,23
32541453552,89
54227264703,65
21691735110,97
32536020024,58
32536020028,94
32536020031,12
32536020032,72
32536026760,82
32536026881,36
32536049103,25
32536049112,28
32536049116,98
32536049120,4
32536049121,66
32536163541,28
32536163544,80
32536238659,91
32537537863,7
32537719935,5
32537719937,77
32537719939,55
32537734941,56
32537735056,19
32537735057,99
32537830736,64
32537830737,9
32537830738,97
32537830739,90
32537830740,28
32538540367,30
32539478185,60
32539598743,76
32539598744,16
32539598745,42
32539598746,22
32539598747,84
32539614235,20
32539614236,91
32539614237,15
32539614568,41
32539760483,52
32539774078,80
32539774079,13
32540980966,78
32541589435,85
32541589437,28
32541589449,58
32541589452,51
32541758719,38
32541758726,51
32541759090,99
32541787804,62
75933690397,90
10863162903,32
21704611045,97
32536041561,22
32536127255,25
32536127256,99
32536127271,29
32536150533,78
32536156839,91
32536156842,6
32536156843,43
32536156845,5
32536156847,3
32536156848,45
32536156850,20
32536156852,40
32536230878,56
32536230881,44
32536230882,99
32536230884,36
32536230887,39
32536230892,11
32536230893,55
32536230896,53
32536230897,5
32536230898,25
32536231757,8
32536231760,73
32536231761,64
32536248009,95
32536342259,22
32536342272,27
32536342274,49
32536342277,47
32536342278,66
32536342280,1
32536342283,14
32536342284,18
32536342285,87
32536342287,16
32537524038,33
32537524039,13
32537524040,4
32537524041,50
32537524042,38
32537524046,64
32537524101,48
32537524102,4
32537524103,22
32537524104,29
32537524105,4
32537524106,82
32537537479,26
32537537480,92
32537537481,92
32537670081,31
32537670082,93
32537670083,70
32537670084,76
32537670085,20
32537734781,30
32537734782,2
32537734875,76
32537734876,39
32537734877,8
32538540364,46
32539477923,29
32539477924,40
32539477925,75
32539477926,65
32539477927,90
32539477928,54
32539598378,88
32539598379,60
32539598380,19
32539598381,39
32539598424,75
32539598425,57
32539598426,71
32539598427,66
32539598428,16
32539598429,35
32539598430,38
32539614026,59
32539614027,13
32539614028,62
32539614029,89
32539614030,58
32539664142,32
32539760427,63
32539760705,92
32540806240,20
32540926272,49
32541612627,33
32541612633,11
32541618496,82
32541618501,5
32541618504,1
32541748902,78
32541753343,3
32541753348,57
32541753353,14
32541753358,18
32541787319,12
32541787324,86
32541787326,13
32541787444,50
32541787450,75
32541787455,6
32541787458,72
32541816790,39
32541816797,4
32541816801,89
32541816803,31
32541816809,52
32541885098,53
32542073721,49
11213431,3
21695451820,11
21698616243,39
21700799015,47
21708072293,92
32536142650,36
32536143073,55
32536149273,72
32536163599,83
32536163603,94
32536163605,48
32536163617,30
32536163626,70
32536163629,12
32536163631,69
32536163634,12
32536163636,100
32536178511,93
32536294407,21
32536294500,48
32536326510,12
32536376147,86
32536416581,51
32536416593,67
32536418076,89
32536418079,65
32536418082,72
32536418086,52
32536418090,34
32536418093,87
32536418096,32
32536494751,43
32536494772,32
32537524362,16
32537524363,94
32537524364,12
32537524373,57
32537524374,94
32537524375,91
32537524376,98
32537537940,31
32537537941,17
32537537942,35
32537610529,45
32537670587,79
32537735166,3
32537831041,18
32538560643,11
32539462418,33
32539462419,91
32539462420,82
32539462421,11
32539462422,7
32539462423,100
32539462424,95
32539462425,60
32539462426,82
32539462427,49
32539462428,21
32539462429,1
32539462430,5
32539462431,38
32539484282,43
32539484283,91
32539484284,32
32539484285,80
32539614792,27
32539670108,88
32539752667,24
32539758565,26
32539758578,32
32539758579,19
32539758580,23
32539774615,22
32539774616,83
32539774617,23
32539774636,28
32539774639,69
32540108795,43
32540822042,92
32541213797,29
32541619336,74
32541703375,53
32541759605,77
32541787858,25
32541787862,40
32541787864,31
32541787866,5
32541806417,20
32541931593,14
43389177549,45
43389177550,77
43389177551,70
43389177552,51
43389177553,30
43389177554,37
43389177555,96
43389177556,40
43389221603,30
43390941845,85
43390941846,3
43390941847,69
43390941848,96
43390941849,78
43390941850,76
43390941851,53
43390941852,29
43390941853,15
43390941854,28
43390941855,87
43390941856,79
43390941857,27
43392894738,74
43393202162,48
43393202163,67
43393202164,82
43393202165,55
43393202166,39
43393202167,73
43393202168,14
43393202169,76
43393202170,71
43393370603,45
43394168890,39
75931870600,63
75932579605,38
32539759318,86
32536126964,56
32537663068,98
32537727184,67
32536185401,8
32540595753,42
32541909802,45
32536178285,62
10850200532,21
10850945817,58
10850945820,6
10852275737,36
10856916144,90
43389577305,41
32539605857,57
21697758266,16
32539759294,67
32541737798,18
32537727177,10
32540595741,48
32537663058,62
32539605869,97
32536185377,70
32536178275,52
32537727181,39
32537727180,96
32540296086,73
65081717248,9
65084818534,27
65086567132,73
32536185374,100
32536185373,21
32539605867,21
32539897241,58
32536178273,100
32537727179,63
32541909794,27
32536185367,41
32539605865,74
21697758323,91
32541909800,91
32536185361,98
32539605863,86
32537663422,77
32539605855,66
32539759296,7
10859567590,42
32539605853,58
32536178258,36
32536185345,16
32538511173,45
32536185338,46
32540740822,52
32539598810,49
32539598811,56
32541279778,18
32536951984,92
65084818497,79
65085100310,52
65086758005,11
32541137907,20
32539461648,17
32537649753,71
2414376,100
32536140797,61
32540908934,20
32536027137,68
32540472765,80
75931584713,92
75931584716,42
75931584720,33
75932406095,69
75932406099,90
75932756678,30
75933300154,24
32536027136,95
10845752924,73
21695339114,48
21695339230,67
21697954012,35
21698202379,15
32536655391,66
32537734935,91
32537734936,86
32539767195,6
32539767196,69
32538368065,85
21697758267,46
32541794769,7
32536027131,65
32536027134,63
32538581719,92
43388014916,17
43389572270,17
43390941665,65
32541638288,48
43387868676,70
32541941833,47
32541487718,22
32536140788,66
32536140794,42
10850910668,41
10852275394,67
10854271477,30
10858582104,80
32536327384,42
32542217285,65
43394021762,71
15137791,2
19889562,91
10845689020,8
10845752923,97
10851109058,65
10851109061,76
10851612013,22
10852276057,40
10852276059,67
10854695894,68
10854695938,99
10854695939,27
10854695940,59
10854695941,1
10854695942,83
10854695943,68
10855034885,50
10855034886,6
10855034887,8
10856546264,24
10856805865,96
10859815924,50
10859815970,12
10859968304,39
10859968305,83
10859968306,59
10862974370,19
10863003015,58
21690890016,5
21691533297,67
21691537441,26
32536104026,24
32536140546,95
32536140552,52
32536140561,89
32536393985,52
32537517952,39
32537517953,13
32537517954,62
32537517955,95
32537532448,88
32539663534,27
32539752670,25
32539752671,74
32539752672,43
32539752673,82
32539752674,56
32540920483,41
32540920487,76
32540920489,7
32541888695,42
43389975855,23
43393207773,44
43394021787,57
32539461646,15
32537649751,82
32539461649,30
32541581168,48
10846953536,62
10847241942,32
10850831752,19
32536118262,94
32536118263,49
32536655384,18
32537830589,55
32539607686,44
32539607687,65
32539607688,22
32541924037,68
32542105683,22
32537649756,97
32537649757,59
32538368071,93
32536140800,28
32539821018,15
32541581159,79
21691679048,10
32536027133,78
32539461647,65
10856916668,15
32541581154,1
32540472762,65
75932584837,13
75932727977,39
75932727980,73
75933790608,39
32536349228,59
32541581162,61
32536027138,87
32538422218,29
32537649759,44
32539462571,4
32537649761,38
32536349237,11
32540799182,79
32540799180,86
65081512078,80
65081865271,28
65082430471,31
65082857845,21
65084818157,68
65084818306,68
65086068353,8
65086068428,95
32538581735,65
32536398656,98
32536398655,12
2414316,1
32540932076,36
32541794766,84
32538581729,19
32536398657,40
32539598793,24
32538581723,96
32535958969,97
21691315604,59
32539598791,16
32539868819,76
43389239267,69
43389577169,77
32539598792,45
32540779781,53
32541794762,71
43389577168,95
32536349224,20
32537719639,64
32538505721,68
32536487063,83
32540909907,10
32541737591,73
32541589137,53
32540798862,64
32540798864,78
32540806206,12
32536062500,35
32538592721,82
32540909905,61
32537720267,81
5160880,35
14937154,81
14937155,11
16784473,95
16935246,73
18031680,73
18056385,3
18056386,69
18056387,42
18056388,81
18056389,30
18056755,31
18197792,46
18197793,33
18197794,10
18197795,84
10845688811,5
10845753040,24
10846697658,65
10846697662,49
10846811891,11
10846812504,64
10846893985,19
10846894030,50
10846899574,29
10846899577,94
10846899582,14
10846899585,99
10846899594,61
10846899599,97
10846954110,45
10846954114,38
10846954117,95
10846954121,75
10846954126,54
10846954135,10
10846954138,72
10847084338,66
10847084341,52
10847084344,12
10847242212,39
10847242213,61
10847672359,64
10847672360,60
10848712725,59
10848712733,30
10848712735,49
10848712738,9
10848790464,93
10848790467,50
10848790468,49
10848790471,21
10848790472,94
10848790473,86
10848790485,16
10848790488,48
10848790490,69
10848790497,43
10848790498,60
10848790500,80
10848925890,25
10848925891,22
10848925898,57
10848953243,68
10848953248,36
10849013840,18
10849034811,58
10849435421,53
10849435426,14
10849435429,89
10849435431,56
10849458045,36
10850910038,20
10850945643,73
10851109068,62
10851109074,47
10851109077,74
10851109079,92
10851109081,68
10851109083,75
10851109087,16
10851109089,55
10851109091,72
10851158766,37
10851158768,76
10851158770,37
10851425949,74
10851590782,16
10851794221,4
10851794404,6
10851794405,73
10852272072,58
10852275375,56
10852275379,82
10852275389,95
10852276066,57
10852276067,96
10852276069,10
10852276070,52
10852276073,27
10852276074,46
10852276079,60
10852276081,18
10852276083,93
10852327091,72
10852327092,11
10852736739,78
10852909342,56
10854702732,99
10854798724,7
10854798725,10
10854798726,51
10854805930,67
10854805931,36
10854805932,37
10854805933,17
10854805934,94
10854805956,87
10854913186,93
10854929460,28
10854929524,18
10854929525,52
10854929526,17
10854973280,56
10856585035,34
10856687908,98
10856687909,28
10856687910,49
10856688224,100
10856688225,29
10856688226,90
10856799616,90
10856799617,78
10856805714,18
10856805715,29
10856916317,54
10856916318,93
10856916319,1
10856916320,28
10857817596,18
10858582129,59
10859815916,2
10859815917,82
10859816077,6
10859816078,54
10859816079,34
10859888766,56
10859967564,31
10859967623,94
10859967631,63
10859967632,75
10859967633,78
10859968675,8
10859968750,49
10859968751,27
10859968752,13
10859968753,80
10863129047,77
10863129054,38
10863134740,46
10863134964,70
10863280862,64
10863280869,72
10863280878,56
10863280888,30
10863280895,8
10863280901,55
10863280917,12
10863286878,50
10863286882,45
10863733885,61
21690979042,35
21691333425,96
21691806533,40
21691806536,5
21692138866,29
21692943744,24
21693097053,81
21695338966,76
21695339035,17
21695948562,84
21697758486,57
21697953856,36
21697954034,91
21698609837,67
21699635078,27
21700302405,90
21700302517,2
32536019729,61
32536034113,16
32536034116,80
32536034119,28
32536034123,67
32536034126,84
32536142589,80
32536142593,19
32536142596,94
32536142599,99
32536142602,66
32536142605,13
32536142607,84
32536142609,92
32536150510,52
32536178172,11
32536178183,88
32536178190,37
32536178195,88
32536178199,56
32536178202,17
32536178208,74
32536178214,33
32536178215,13
32536178219,16
32536178223,49
32536178231,30
32536178242,70
32536178243,86
32536178247,52
32536178249,53
32536178256,76
32536185308,31
32536185324,37
32536185329,66
32536185335,5
32536185337,52
32536245769,16
32536293319,47
32536363927,4
32536363930,29
32536363932,20
32536363934,70
32536363946,6
32536417294,26
32536417299,28
32536417309,31
32536417775,15
32537470409,3
32537610694,10
32537610696,28
32537663023,36
32537663025,42
32537663027,77
32537663029,28
32537663031,26
32537663033,86
32537663035,62
32537663037,15
32537663039,59
32537663041,98
32537663043,34
32537663045,61
32537663046,36
32537663047,88
32537663048,48
32537663050,83
32537663052,85
32537663054,82
32537663056,64
32537663415,47
32537663416,45
32537663417,79
32537663418,31
32537663419,89
32537663420,28
32537663421,43
32537735149,95
32537735150,25
32537735151,56
32537735152,69
32537831171,50
32537831172,36
32537831173,13
32537831174,76
32538376759,42
32538376762,34
32538511162,19
32538511171,69
32538581983,36
32539605826,25
32539605828,35
32539605830,23
32539605833,57
32539605835,17
32539605837,28
32539605839,63
32539605840,20
32539605842,31
32539605845,75
32539605847,15
32539605849,43
32539605851,8
32539670039,87
32539670040,15
32539670041,7
32539670053,50
32539670073,3
32539670074,10
32539670075,34
32539670307,30
